
task_id,transaction_id,region,user_id,role,variant,step_index,action_name,application,duration_sec,start_time_sec,end_time_sec,decision_outcome,auto_score
invoice_approval,TX0029,NorthAmerica,U128,AP Clerk,A,6,approve_invoice,SAP,16.12,122.11,138.23,approved,0.6
invoice_approval,TX0029,NorthAmerica,U128,AP Clerk,A,7,record_log,Excel,17.58,138.23,155.81,approved,0.9
invoice_approval,TX0029,NorthAmerica,U128,AP Clerk,A,8,notify_requester,Outlook,8.94,155.81,164.75,approved,0.8
invoice_approval,TX0030,NorthAmerica,U690,AP Clerk,A,1,read_email,Outlook,26.29,0.0,26.29,,0.8
invoice_approval,TX0030,NorthAmerica,U690,AP Clerk,A,2,download_attachment,Outlook,13.09,26.29,39.37,,0.8
invoice_approval,TX0030,NorthAmerica,U690,AP Clerk,A,3,open_invoice,PDF Viewer,16.18,39.37,55.55,,0.9
invoice_approval,TX0030,NorthAmerica,U690,AP Clerk,A,4,validate_invoice_data,SAP,22.02,55.55,77.57,,0.6
invoice_approval,TX0030,NorthAmerica,U690,AP Clerk,A,5,check_tolerance,SAP,28.19,77.57,105.76,within_tolerance,0.6
invoice_approval,TX0030,NorthAmerica,U690,AP Clerk,A,6,approve_invoice,SAP,34.12,105.76,139.88,approved,0.6
invoice_approval,TX0030,NorthAmerica,U690,AP Clerk,A,7,record_log,Excel,12.6,139.88,152.49,approved,0.9
invoice_approval,TX0030,NorthAmerica,U690,AP Clerk,A,8,notify_requester,Outlook,10.69,152.49,163.18,approved,0.8
invoice_approval,TX0031,APAC,U779,Supervisor,C,1,read_email,Outlook,25.02,0.0,25.02,,0.8
invoice_approval,TX0031,APAC,U779,Supervisor,C,2,download_attachment,Outlook,9.52,25.02,34.54,,0.8
invoice_approval,TX0031,APAC,U779,Supervisor,C,3,open_invoice,PDF Viewer,11.68,34.54,46.22,,0.9
invoice_approval,TX0031,APAC,U779,Supervisor,C,4,validate_invoice_data,SAP,36.27,46.22,82.49,,0.6
invoice_approval,TX0031,APAC,U779,Supervisor,C,5,check_tolerance,SAP,37.63,82.49,120.13,within_tolerance,0.6
invoice_approval,TX0031,APAC,U779,Supervisor,C,6,approve_invoice,SAP,24.11,120.13,144.24,approved,0.6
invoice_approval,TX0031,APAC,U779,Supervisor,C,7,record_log,Excel,17.0,144.24,161.24,approved,0.9
invoice_approval,TX0031,APAC,U779,Supervisor,C,8,update_local_log,Notepad,9.58,161.24,170.82,approved,0.9
invoice_approval,TX0031,APAC,U779,Supervisor,C,9,notify_requester,Outlook,12.28,170.82,183.1,approved,0.8
invoice_approval,TX0032,EMEA,U408,AP Clerk,C,1,read_email,Outlook,22.14,0.0,22.14,,0.8
invoice_approval,TX0032,EMEA,U408,AP Clerk,C,2,download_attachment,Outlook,7.79,22.14,29.93,,0.8
invoice_approval,TX0032,EMEA,U408,AP Clerk,C,3,open_invoice,PDF Viewer,16.74,29.93,46.67,,0.9
invoice_approval,TX0032,EMEA,U408,AP Clerk,C,4,validate_invoice_data,SAP,57.01,46.67,103.67,,0.6
invoice_approval,TX0032,EMEA,U408,AP Clerk,C,5,check_tolerance,SAP,24.47,103.67,128.14,within_tolerance,0.6
invoice_approval,TX0032,EMEA,U408,AP Clerk,C,6,approve_invoice,SAP,21.71,128.14,149.86,approved,0.6
invoice_approval,TX0032,EMEA,U408,AP Clerk,C,7,record_log,Excel,12.84,149.86,162.7,approved,0.9
invoice_approval,TX0032,EMEA,U408,AP Clerk,C,8,update_local_log,Notepad,14.66,162.7,177.36,approved,0.9
invoice_approval,TX0032,EMEA,U408,AP Clerk,C,9,notify_requester,Outlook,11.38,177.36,188.74,approved,0.8
invoice_approval,TX0033,EMEA,U390,AP Clerk,C,1,read_email,Outlook,7.8,0.0,7.8,,0.8
invoice_approval,TX0033,EMEA,U390,AP Clerk,C,2,download_attachment,Outlook,8.18,7.8,15.98,,0.8
invoice_approval,TX0033,EMEA,U390,AP Clerk,C,3,open_invoice,PDF Viewer,12.32,15.98,28.3,,0.9
invoice_approval,TX0033,EMEA,U390,AP Clerk,C,4,validate_invoice_data,SAP,46.95,28.3,75.25,,0.6
invoice_approval,TX0033,EMEA,U390,AP Clerk,C,5,check_tolerance,SAP,17.87,75.25,93.12,within_tolerance,0.6
invoice_approval,TX0033,EMEA,U390,AP Clerk,C,6,approve_invoice,SAP,25.63,93.12,118.76,approved,0.6
invoice_approval,TX0033,EMEA,U390,AP Clerk,C,7,record_log,Excel,17.63,118.76,136.39,approved,0.9
invoice_approval,TX0033,EMEA,U390,AP Clerk,C,8,update_local_log,Notepad,23.7,136.39,160.09,approved,0.9
invoice_approval,TX0033,EMEA,U390,AP Clerk,C,9,notify_requester,Outlook,10.23,160.09,170.32,approved,0.8
invoice_approval,TX0034,LATAM,U886,AP Clerk,C,1,read_email,Outlook,13.95,0.0,13.95,,0.8
invoice_approval,TX0034,LATAM,U886,AP Clerk,C,2,download_attachment,Outlook,12.17,13.95,26.11,,0.8
invoice_approval,TX0034,LATAM,U886,AP Clerk,C,3,open_invoice,PDF Viewer,17.11,26.11,43.22,,0.9
invoice_approval,TX0034,LATAM,U886,AP Clerk,C,4,validate_invoice_data,SAP,54.51,43.22,97.73,,0.6
invoice_approval,TX0034,LATAM,U886,AP Clerk,C,5,check_tolerance,SAP,24.02,97.73,121.75,within_tolerance,0.6
invoice_approval,TX0034,LATAM,U886,AP Clerk,C,6,approve_invoice,SAP,25.16,121.75,146.91,approved,0.6
invoice_approval,TX0034,LATAM,U886,AP Clerk,C,7,record_log,Excel,21.67,146.91,168.58,approved,0.9
invoice_approval,TX0034,LATAM,U886,AP Clerk,C,8,update_local_log,Notepad,20.29,168.58,188.87,approved,0.9
invoice_approval,TX0034,LATAM,U886,AP Clerk,C,9,notify_requester,Outlook,10.12,188.87,198.99,approved,0.8
invoice_approval,TX0035,LATAM,U923,Analyst,A,1,read_email,Outlook,17.64,0.0,17.64,,0.8
invoice_approval,TX0035,LATAM,U923,Analyst,A,2,download_attachment,Outlook,9.04,17.64,26.69,,0.8
invoice_approval,TX0035,LATAM,U923,Analyst,A,3,open_invoice,PDF Viewer,14.86,26.69,41.54,,0.9
invoice_approval,TX0035,LATAM,U923,Analyst,A,4,validate_invoice_data,SAP,40.1,41.54,81.64,,0.6
invoice_approval,TX0035,LATAM,U923,Analyst,A,5,check_tolerance,SAP,45.54,81.64,127.18,within_tolerance,0.6
invoice_approval,TX0035,LATAM,U923,Analyst,A,6,approve_invoice,SAP,27.83,127.18,155.01,approved,0.6
invoice_approval,TX0035,LATAM,U923,Analyst,A,7,record_log,Excel,9.37,155.01,164.38,approved,0.9
invoice_approval,TX0035,LATAM,U923,Analyst,A,8,notify_requester,Outlook,12.68,164.38,177.06,approved,0.8
invoice_approval,TX0036,LATAM,U836,Supervisor,C,1,read_email,Outlook,19.49,0.0,19.49,,0.8
invoice_approval,TX0036,LATAM,U836,Supervisor,C,2,download_attachment,Outlook,4.14,19.49,23.63,,0.8
invoice_approval,TX0036,LATAM,U836,Supervisor,C,3,open_invoice,PDF Viewer,18.87,23.63,42.5,,0.9
invoice_approval,TX0036,LATAM,U836,Supervisor,C,4,validate_invoice_data,SAP,34.45,42.5,76.95,,0.6
invoice_approval,TX0036,LATAM,U836,Supervisor,C,5,check_tolerance,SAP,31.57,76.95,108.52,within_tolerance,0.6
invoice_approval,TX0036,LATAM,U836,Supervisor,C,6,approve_invoice,SAP,15.47,108.52,124.0,approved,0.6
invoice_approval,TX0036,LATAM,U836,Supervisor,C,7,record_log,Excel,17.06,124.0,141.06,approved,0.9
invoice_approval,TX0036,LATAM,U836,Supervisor,C,8,update_local_log,Notepad,22.16,141.06,163.21,approved,0.9
invoice_approval,TX0036,LATAM,U836,Supervisor,C,9,notify_requester,Outlook,8.64,163.21,171.85,approved,0.8
invoice_approval,TX0037,NorthAmerica,U344,AP Clerk,B,1,read_email,Outlook,23.63,0.0,23.63,,0.8
invoice_approval,TX0037,NorthAmerica,U344,AP Clerk,B,2,download_attachment,Outlook,11.15,23.63,34.78,,0.8
invoice_approval,TX0037,NorthAmerica,U344,AP Clerk,B,3,open_invoice,PDF Viewer,14.52,34.78,49.3,,0.9
invoice_approval,TX0037,NorthAmerica,U344,AP Clerk,B,4,validate_invoice_data,SAP,48.7,49.3,98.0,,0.6
invoice_approval,TX0037,NorthAmerica,U344,AP Clerk,B,5,check_tolerance,SAP,25.77,98.0,123.77,within_tolerance,0.6
invoice_approval,TX0037,NorthAmerica,U344,AP Clerk,B,6,approve_invoice,SAP,24.18,123.77,147.95,approved,0.6
invoice_approval,TX0037,NorthAmerica,U344,AP Clerk,B,7,manager_approval,Outlook,51.9,147.95,199.85,approved,0.8
invoice_approval,TX0037,NorthAmerica,U344,AP Clerk,B,8,record_log,Excel,9.12,199.85,208.97,approved,0.9
invoice_approval,TX0037,NorthAmerica,U344,AP Clerk,B,9,notify_requester,Outlook,11.88,208.97,220.85,approved,0.8
invoice_approval,TX0038,NorthAmerica,U163,AP Clerk,B,1,read_email,Outlook,22.01,0.0,22.01,,0.8
invoice_approval,TX0038,NorthAmerica,U163,AP Clerk,B,2,download_attachment,Outlook,4.3,22.01,26.3,,0.8
invoice_approval,TX0038,NorthAmerica,U163,AP Clerk,B,3,open_invoice,PDF Viewer,19.17,26.3,45.48,,0.9
invoice_approval,TX0038,NorthAmerica,U163,AP Clerk,B,4,validate_invoice_data,SAP,26.68,45.48,72.16,,0.6
invoice_approval,TX0038,NorthAmerica,U163,AP Clerk,B,5,check_tolerance,SAP,23.78,72.16,95.94,within_tolerance,0.6
invoice_approval,TX0038,NorthAmerica,U163,AP Clerk,B,6,approve_invoice,SAP,25.57,95.94,121.51,approved,0.6
invoice_approval,TX0038,NorthAmerica,U163,AP Clerk,B,7,manager_approval,Outlook,45.39,121.51,166.91,approved,0.8
invoice_approval,TX0038,NorthAmerica,U163,AP Clerk,B,8,record_log,Excel,18.72,166.91,185.63,approved,0.9
invoice_approval,TX0038,NorthAmerica,U163,AP Clerk,B,9,notify_requester,Outlook,10.07,185.63,195.7,approved,0.8
invoice_approval,TX0039,LATAM,U955,AP Clerk,D,1,read_email,Outlook,19.9,0.0,19.9,,0.8
invoice_approval,TX0039,LATAM,U955,AP Clerk,D,2,download_attachment,Outlook,6.23,19.9,26.13,,0.8
invoice_approval,TX0039,LATAM,U955,AP Clerk,D,3,open_invoice,PDF Viewer,12.75,26.13,38.88,,0.9
invoice_approval,TX0039,LATAM,U955,AP Clerk,D,4,validate_invoice_data,SAP,35.73,38.88,74.62,,0.6
invoice_approval,TX0039,LATAM,U955,AP Clerk,D,5,check_tolerance,SAP,31.63,74.62,106.25,exceeds_tolerance,0.6
invoice_approval,TX0039,LATAM,U955,AP Clerk,D,6,send_for_review,Outlook,60.5,106.25,166.75,requires_review,0.8
invoice_approval,TX0039,LATAM,U955,AP Clerk,D,7,end_process,-,1.0,166.75,167.75,requires_review,0.6
invoice_approval,TX0040,LATAM,U960,AP Clerk,C,1,read_email,Outlook,26.46,0.0,26.46,,0.8
invoice_approval,TX0040,LATAM,U960,AP Clerk,C,2,download_attachment,Outlook,12.91,26.46,39.37,,0.8
invoice_approval,TX0040,LATAM,U960,AP Clerk,C,3,open_invoice,PDF Viewer,19.01,39.37,58.38,,0.9
invoice_approval,TX0040,LATAM,U960,AP Clerk,C,4,validate_invoice_data,SAP,49.87,58.38,108.25,,0.6
invoice_approval,TX0040,LATAM,U960,AP Clerk,C,5,check_tolerance,SAP,31.35,108.25,139.6,within_tolerance,0.6
invoice_approval,TX0040,LATAM,U960,AP Clerk,C,6,approve_invoice,SAP,33.48,139.6,173.08,approved,0.6
invoice_approval,TX0040,LATAM,U960,AP Clerk,C,7,record_log,Excel,15.97,173.08,189.06,approved,0.9
invoice_approval,TX0040,LATAM,U960,AP Clerk,C,8,update_local_log,Notepad,23.66,189.06,212.72,approved,0.9
invoice_approval,TX0040,LATAM,U960,AP Clerk,C,9,notify_requester,Outlook,11.68,212.72,224.39,approved,0.8
invoice_approval,TX0041,Americas,U435,AP Clerk,A,1,read_email,Outlook,16.07,0.0,16.07,,0.8
invoice_approval,TX0041,Americas,U435,AP Clerk,A,2,download_attachment,Outlook,14.5,16.07,30.57,,0.8
invoice_approval,TX0041,Americas,U435,AP Clerk,A,3,open_invoice,PDF Viewer,10.16,30.57,40.72,,0.9
invoice_approval,TX0041,Americas,U435,AP Clerk,A,4,validate_invoice_data,SAP,51.5,40.72,92.22,,0.6
invoice_approval,TX0041,Americas,U435,AP Clerk,A,5,check_tolerance,SAP,33.0,92.22,125.23,exceeds_tolerance,0.6
invoice_approval,TX0041,Americas,U435,AP Clerk,A,6,approve_invoice,SAP,21.02,125.23,146.24,approved,0.6
invoice_approval,TX0041,Americas,U435,AP Clerk,A,7,record_log,Excel,19.94,146.24,166.19,approved,0.9
invoice_approval,TX0041,Americas,U435,AP Clerk,A,8,notify_requester,Outlook,10.3,166.19,176.49,approved,0.8
invoice_approval,TX0042,APAC,U170,Manager,A,1,read_email,Outlook,15.15,0.0,15.15,,0.8
invoice_approval,TX0042,APAC,U170,Manager,A,2,download_attachment,Outlook,5.9,15.15,21.05,,0.8
invoice_approval,TX0042,APAC,U170,Manager,A,3,open_invoice,PDF Viewer,17.53,21.05,38.59,,0.9
invoice_approval,TX0042,APAC,U170,Manager,A,4,validate_invoice_data,SAP,37.92,38.59,76.51,,0.6
invoice_approval,TX0042,APAC,U170,Manager,A,5,check_tolerance,SAP,34.56,76.51,111.07,exceeds_tolerance,0.6
invoice_approval,TX0042,APAC,U170,Manager,A,6,approve_invoice,SAP,25.44,111.07,136.51,approved,0.6
invoice_approval,TX0042,APAC,U170,Manager,A,7,record_log,Excel,12.5,136.51,149.02,approved,0.9
invoice_approval,TX0042,APAC,U170,Manager,A,8,notify_requester,Outlook,7.75,149.02,156.76,approved,0.8
invoice_approval,TX0043,EMEA,U362,Manager,B,1,read_email,Outlook,23.38,0.0,23.38,,0.8
invoice_approval,TX0043,EMEA,U362,Manager,B,2,download_attachment,Outlook,13.57,23.38,36.94,,0.8
invoice_approval,TX0043,EMEA,U362,Manager,B,3,open_invoice,PDF Viewer,14.97,36.94,51.92,,0.9
invoice_approval,TX0043,EMEA,U362,Manager,B,4,validate_invoice_data,SAP,35.07,51.92,86.98,,0.6
invoice_approval,TX0043,EMEA,U362,Manager,B,5,check_tolerance,SAP,38.73,86.98,125.71,exceeds_tolerance,0.6
invoice_approval,TX0043,EMEA,U362,Manager,B,6,approve_invoice,SAP,10.93,125.71,136.64,approved,0.6
invoice_approval,TX0043,EMEA,U362,Manager,B,7,manager_approval,Outlook,72.8,136.64,209.45,approved,0.8
invoice_approval,TX0043,EMEA,U362,Manager,B,8,record_log,Excel,15.56,209.45,225.0,approved,0.9
invoice_approval,TX0043,EMEA,U362,Manager,B,9,notify_requester,Outlook,7.78,225.0,232.78,approved,0.8
invoice_approval,TX0044,LATAM,U303,AP Clerk,E,1,read_email,Outlook,8.69,0.0,8.69,,0.8
invoice_approval,TX0044,LATAM,U303,AP Clerk,E,2,download_attachment,Outlook,8.46,8.69,17.16,,0.8
invoice_approval,TX0044,LATAM,U303,AP Clerk,E,3,open_invoice,PDF Viewer,9.77,17.16,26.92,,0.9
invoice_approval,TX0044,LATAM,U303,AP Clerk,E,4,validate_invoice_data,SAP,53.8,26.92,80.72,,0.6
invoice_approval,TX0044,LATAM,U303,AP Clerk,E,5,check_tolerance,SAP,38.22,80.72,118.95,within_tolerance,0.6
invoice_approval,TX0044,LATAM,U303,AP Clerk,E,6,approve_invoice,SAP,22.54,118.95,141.49,approved,0.6
invoice_approval,TX0044,LATAM,U303,AP Clerk,E,7,record_log,Excel,13.8,141.49,155.29,approved,0.9
invoice_approval,TX0044,LATAM,U303,AP Clerk,E,8,compile_summary,Excel,48.9,155.29,204.19,approved,0.9
invoice_approval,TX0044,LATAM,U303,AP Clerk,E,9,notify_requester,Outlook,9.65,204.19,213.84,approved,0.8
invoice_approval,TX0045,APAC,U777,AP Clerk,B,1,read_email,Outlook,15.43,0.0,15.43,,0.8
invoice_approval,TX0045,APAC,U777,AP Clerk,B,2,download_attachment,Outlook,9.9,15.43,25.33,,0.8
invoice_approval,TX0045,APAC,U777,AP Clerk,B,3,open_invoice,PDF Viewer,19.35,25.33,44.69,,0.9
invoice_approval,TX0045,APAC,U777,AP Clerk,B,4,validate_invoice_data,SAP,24.93,44.69,69.62,,0.6
invoice_approval,TX0045,APAC,U777,AP Clerk,B,5,check_tolerance,SAP,46.05,69.62,115.66,within_tolerance,0.6
invoice_approval,TX0045,APAC,U777,AP Clerk,B,6,approve_invoice,SAP,34.4,115.66,150.06,approved,0.6
invoice_approval,TX0045,APAC,U777,AP Clerk,B,7,manager_approval,Outlook,71.16,150.06,221.22,approved,0.8
invoice_approval,TX0045,APAC,U777,AP Clerk,B,8,record_log,Excel,9.48,221.22,230.71,approved,0.9
invoice_approval,TX0045,APAC,U777,AP Clerk,B,9,notify_requester,Outlook,7.01,230.71,237.72,approved,0.8
invoice_approval,TX0046,APAC,U651,Manager,C,1,read_email,Outlook,23.21,0.0,23.21,,0.8
invoice_approval,TX0046,APAC,U651,Manager,C,2,download_attachment,Outlook,4.53,23.21,27.74,,0.8
invoice_approval,TX0046,APAC,U651,Manager,C,3,open_invoice,PDF Viewer,16.64,27.74,44.37,,0.9
invoice_approval,TX0046,APAC,U651,Manager,C,4,validate_invoice_data,SAP,32.63,44.37,77.0,,0.6
invoice_approval,TX0046,APAC,U651,Manager,C,5,check_tolerance,SAP,26.13,77.0,103.13,within_tolerance,0.6
invoice_approval,TX0046,APAC,U651,Manager,C,6,approve_invoice,SAP,29.45,103.13,132.57,approved,0.6
invoice_approval,TX0046,APAC,U651,Manager,C,7,record_log,Excel,13.71,132.57,146.28,approved,0.9
invoice_approval,TX0046,APAC,U651,Manager,C,8,update_local_log,Notepad,12.06,146.28,158.35,approved,0.9
invoice_approval,TX0046,APAC,U651,Manager,C,9,notify_requester,Outlook,11.01,158.35,169.36,approved,0.8
invoice_approval,TX0047,NorthAmerica,U488,AP Clerk,C,1,read_email,Outlook,15.57,0.0,15.57,,0.8
invoice_approval,TX0047,NorthAmerica,U488,AP Clerk,C,2,download_attachment,Outlook,10.1,15.57,25.66,,0.8
invoice_approval,TX0047,NorthAmerica,U488,AP Clerk,C,3,open_invoice,PDF Viewer,11.27,25.66,36.93,,0.9
invoice_approval,TX0047,NorthAmerica,U488,AP Clerk,C,4,validate_invoice_data,SAP,40.73,36.93,77.66,,0.6
invoice_approval,TX0047,NorthAmerica,U488,AP Clerk,C,5,check_tolerance,SAP,29.66,77.66,107.32,within_tolerance,0.6
invoice_approval,TX0047,NorthAmerica,U488,AP Clerk,C,6,approve_invoice,SAP,29.85,107.32,137.18,approved,0.6
invoice_approval,TX0047,NorthAmerica,U488,AP Clerk,C,7,record_log,Excel,18.72,137.18,155.89,approved,0.9
invoice_approval,TX0047,NorthAmerica,U488,AP Clerk,C,8,update_local_log,Notepad,15.64,155.89,171.54,approved,0.9
invoice_approval,TX0047,NorthAmerica,U488,AP Clerk,C,9,notify_requester,Outlook,8.7,171.54,180.24,approved,0.8
invoice_approval,TX0048,EMEA,U600,AP Clerk,C,1,read_email,Outlook,19.66,0.0,19.66,,0.8
invoice_approval,TX0048,EMEA,U600,AP Clerk,C,2,download_attachment,Outlook,10.21,19.66,29.87,,0.8
invoice_approval,TX0048,EMEA,U600,AP Clerk,C,3,open_invoice,PDF Viewer,19.54,29.87,49.41,,0.9
invoice_approval,TX0048,EMEA,U600,AP Clerk,C,4,validate_invoice_data,SAP,37.41,49.41,86.82,,0.6
invoice_approval,TX0048,EMEA,U600,AP Clerk,C,5,check_tolerance,SAP,21.53,86.82,108.34,exceeds_tolerance,0.6
invoice_approval,TX0048,EMEA,U600,AP Clerk,C,6,approve_invoice,SAP,23.32,108.34,131.67,approved,0.6
invoice_approval,TX0048,EMEA,U600,AP Clerk,C,7,record_log,Excel,18.92,131.67,150.58,approved,0.9
invoice_approval,TX0048,EMEA,U600,AP Clerk,C,8,update_local_log,Notepad,20.31,150.58,170.89,approved,0.9
invoice_approval,TX0048,EMEA,U600,AP Clerk,C,9,notify_requester,Outlook,12.95,170.89,183.85,approved,0.8
invoice_approval,TX0049,APAC,U643,AP Clerk,B,1,read_email,Outlook,26.32,0.0,26.32,,0.8
invoice_approval,TX0049,APAC,U643,AP Clerk,B,2,download_attachment,Outlook,9.92,26.32,36.24,,0.8
invoice_approval,TX0049,APAC,U643,AP Clerk,B,3,open_invoice,PDF Viewer,12.37,36.24,48.61,,0.9
invoice_approval,TX0049,APAC,U643,AP Clerk,B,4,validate_invoice_data,SAP,48.82,48.61,97.44,,0.6
invoice_approval,TX0049,APAC,U643,AP Clerk,B,5,check_tolerance,SAP,27.98,97.44,125.42,within_tolerance,0.6
invoice_approval,TX0049,APAC,U643,AP Clerk,B,6,approve_invoice,SAP,29.07,125.42,154.49,approved,0.6
invoice_approval,TX0049,APAC,U643,AP Clerk,B,7,manager_approval,Outlook,50.1,154.49,204.6,approved,0.8
invoice_approval,TX0049,APAC,U643,AP Clerk,B,8,record_log,Excel,21.04,204.6,225.64,approved,0.9
invoice_approval,TX0049,APAC,U643,AP Clerk,B,9,notify_requester,Outlook,12.92,225.64,238.55,approved,0.8
invoice_approval,TX0050,EMEA,U595,AP Clerk,A,1,read_email,Outlook,17.67,0.0,17.67,,0.8
invoice_approval,TX0050,EMEA,U595,AP Clerk,A,2,download_attachment,Outlook,5.71,17.67,23.39,,0.8
invoice_approval,TX0050,EMEA,U595,AP Clerk,A,3,open_invoice,PDF Viewer,11.39,23.39,34.78,,0.9
invoice_approval,TX0050,EMEA,U595,AP Clerk,A,4,validate_invoice_data,SAP,16.97,34.78,51.75,,0.6
invoice_approval,TX0050,EMEA,U595,AP Clerk,A,5,check_tolerance,SAP,17.17,51.75,68.92,within_tolerance,0.6
invoice_approval,TX0050,EMEA,U595,AP Clerk,A,6,approve_invoice,SAP,23.37,68.92,92.29,approved,0.6
invoice_approval,TX0050,EMEA,U595,AP Clerk,A,7,record_log,Excel,18.63,92.29,110.92,approved,0.9
invoice_approval,TX0050,EMEA,U595,AP Clerk,A,8,notify_requester,Outlook,8.99,110.92,119.91,approved,0.8
invoice_approval,TX0051,EMEA,U155,AP Clerk,A,1,read_email,Outlook,27.43,0.0,27.43,,0.8
invoice_approval,TX0051,EMEA,U155,AP Clerk,A,2,download_attachment,Outlook,9.49,27.43,36.92,,0.8
invoice_approval,TX0051,EMEA,U155,AP Clerk,A,3,open_invoice,PDF Viewer,13.03,36.92,49.95,,0.9
invoice_approval,TX0051,EMEA,U155,AP Clerk,A,4,validate_invoice_data,SAP,47.87,49.95,97.83,,0.6
invoice_approval,TX0051,EMEA,U155,AP Clerk,A,5,check_tolerance,SAP,23.16,97.83,120.99,within_tolerance,0.6
invoice_approval,TX0051,EMEA,U155,AP Clerk,A,6,approve_invoice,SAP,18.96,120.99,139.95,approved,0.6
invoice_approval,TX0051,EMEA,U155,AP Clerk,A,7,record_log,Excel,12.98,139.95,152.93,approved,0.9
invoice_approval,TX0051,EMEA,U155,AP Clerk,A,8,notify_requester,Outlook,8.81,152.93,161.74,approved,0.8
invoice_approval,TX0052,Americas,U982,AP Clerk,A,1,read_email,Outlook,21.17,0.0,21.17,,0.8
invoice_approval,TX0052,Americas,U982,AP Clerk,A,2,download_attachment,Outlook,11.33,21.17,32.5,,0.8
invoice_approval,TX0052,Americas,U982,AP Clerk,A,3,open_invoice,PDF Viewer,11.36,32.5,43.86,,0.9
invoice_approval,TX0052,Americas,U982,AP Clerk,A,4,validate_invoice_data,SAP,52.59,43.86,96.45,,0.6
invoice_approval,TX0052,Americas,U982,AP Clerk,A,5,check_tolerance,SAP,35.06,96.45,131.51,exceeds_tolerance,0.6
invoice_approval,TX0052,Americas,U982,AP Clerk,A,6,approve_invoice,SAP,29.57,131.51,161.08,approved,0.6
invoice_approval,TX0052,Americas,U982,AP Clerk,A,7,record_log,Excel,19.15,161.08,180.22,approved,0.9
invoice_approval,TX0052,Americas,U982,AP Clerk,A,8,notify_requester,Outlook,7.88,180.22,188.1,approved,0.8
invoice_approval,TX0053,Americas,U526,Manager,B,1,read_email,Outlook,35.07,0.0,35.07,,0.8
invoice_approval,TX0053,Americas,U526,Manager,B,2,download_attachment,Outlook,10.54,35.07,45.61,,0.8
invoice_approval,TX0053,Americas,U526,Manager,B,3,open_invoice,PDF Viewer,12.23,45.61,57.84,,0.9
invoice_approval,TX0053,Americas,U526,Manager,B,4,validate_invoice_data,SAP,29.17,57.84,87.01,,0.6
invoice_approval,TX0053,Americas,U526,Manager,B,5,check_tolerance,SAP,28.76,87.01,115.77,within_tolerance,0.6
invoice_approval,TX0053,Americas,U526,Manager,B,6,approve_invoice,SAP,36.63,115.77,152.4,approved,0.6
invoice_approval,TX0053,Americas,U526,Manager,B,7,manager_approval,Outlook,24.94,152.4,177.34,approved,0.8
invoice_approval,TX0053,Americas,U526,Manager,B,8,record_log,Excel,13.1,177.34,190.44,approved,0.9
invoice_approval,TX0053,Americas,U526,Manager,B,9,notify_requester,Outlook,12.62,190.44,203.06,approved,0.8
invoice_approval,TX0054,NorthAmerica,U201,Supervisor,E,1,read_email,Outlook,20.9,0.0,20.9,,0.8
invoice_approval,TX0054,NorthAmerica,U201,Supervisor,E,2,download_attachment,Outlook,11.99,20.9,32.9,,0.8
invoice_approval,TX0054,NorthAmerica,U201,Supervisor,E,3,open_invoice,PDF Viewer,13.75,32.9,46.65,,0.9
invoice_approval,TX0054,NorthAmerica,U201,Supervisor,E,4,validate_invoice_data,SAP,35.06,46.65,81.7,,0.6
